index,annotator,datasource,doc_id,end_index,entity_id,entity,is_keyphrase,phrase,start_index
2,kevin,wikinews,44,905.0,6,United Nations Security Council,0.0,"""They keep on threatening us that we have to either accept what they say or they will send us to the Security Council,"" President Mahmoud Ahmadinejad said during a news conference in the Iranian capitol of Tehran",693.0
3,kevin,wikinews,44,1024.0,6,United Nations Security Council,0.0,Iran's statements came as Europe and the U.S. began to build support for reporting Iran to the U.N. Security Council,908.0
4,kevin,wikinews,44,1606.0,6,United Nations Security Council,0.0,"Britain, France and Germany issued a statement declaring that 2 1/2 years of tense negotiations with Tehran were a ""dead end"" and urged the U.N. Security Council to intervene",1432.0
5,kevin,wikinews,44,1754.0,6,United Nations Security Council,0.0,"Iranian Foreign Minister, Manoucher Mouttaki, said to the press yesterday that ""the West will bear the consequences if Iran is sent to the Council",1608.0
0,kevin,wikinews,71,1491.0,5,Portugal,0.0,"The European Union's most enthusiastic smokers are found in Greece, Cyprus, and Portugal, according to findings published in May this year",1353.0
0,kevin,wikinews,25,85.0,5,Hurricane Dennis,1.0,Dozens left dead in Caribbean as Hurricane Dennis moves toward U.S.,18.0
1,kevin,wikinews,25,260.0,5,Hurricane Dennis,1.0,Hurricane Dennis moved on toward the U.S. Gulf coast but not before its deadly fury was unleashed upon the region's many island nations,125.0
2,kevin,wikinews,25,416.0,5,Hurricane Dennis,0.0,"The fury of Dennis overnight wracked the area with torrential flood, causing rains, dangerous rip tides, tidal swells, and winds up to 175 miles per hour",263.0
3,kevin,wikinews,25,1083.0,5,Hurricane Dennis,0.0,Dennis slammed into Cuba's southern coastal province of Cienfuegos Friday afternoon with Category 4 force winds,972.0
4,kevin,wikinews,25,1157.0,5,Hurricane Dennis,0.0,It emerged on the north side of Cuba considerably weakened to Category 1,1085.0
5,kevin,wikinews,25,1302.0,5,Hurricane Dennis,0.0,"In nearby Jamaica, although the island was spared the full force of Dennis, rains and tidal swells caused widespread flooding in 28 communities",1159.0
6,kevin,wikinews,25,970.0,5,Hurricane Dennis,0.0,president Fidel Castro confirms in a national broadcast that at least 10 Cubans died as a result of the storm,861.0
0,kevin,wikinews,50,1150.0,9,Yuriy Yekhanurov,0.0,"""It means no additional taxes or excise,"" stressed PM Yekhanurov",1086.0
1,kevin,wikinews,50,620.0,9,Yuriy Yekhanurov,0.0,Ukraine PM Yuri Yekhanurov has charged the Foreign Ministry and the State Customs officials to render the account to the society for the goods circulation on the Transdniestrian frontier,434.0
2,kevin,wikinews,50,969.0,9,Yuriy Yekhanurov,0.0,"""In January I met the businessmen and authorities from Moldova, Ukraine and Transdniestrian in Odesa. In the course of the meeting the sides voiced their precise positions towards the rules of the game,"" noted PM of Ukraine speaking about the special terms of freight transportation via the territory of Moldova, Ukraine and Transdniestrian region",622.0
0,kevin,wikinews,76,1623.0,1,Chad,0.0,Chad Prime Minister Pascal Yoadimnadji says that “mercenaries in the pay of the Sudanese” have invaded towns in northeast Central African Republic,1477.0
0,kevin,wikinews,8,70.0,7,Condoleezza Rice,1.0,Rice pushes for fresh nuclear talks with North Korea,18.0
1,kevin,wikinews,8,261.0,7,Condoleezza Rice,1.0,"Condoleezza Rice, in Japan as part of her first trip to Asia as United States Secretary of State, gave a speech in which she urged North Korea to return to currently stalled six-party talks",72.0
2,kevin,wikinews,8,599.0,7,Condoleezza Rice,0.0,"North Korea insists that Rice's labelling of Pyongyang as ""an outpost of tyranny"" is evidence that it is regarded as an enemy rather than an equal partner in the negotiations by the United States",404.0
3,kevin,wikinews,8,707.0,7,Condoleezza Rice,0.0,The North Korean government has stated that it will not return to talks until Rice retracts this statement,601.0
4,kevin,wikinews,8,1016.0,7,Condoleezza Rice,0.0,Rice will also travel to South Korea and China before ending her Asian tour,941.0
0,kevin,wikinews,11,58.0,4,Spain,1.0,EU nabs US$300 million illegal trafficking in Spain,7.0
1,kevin,wikinews,11,527.0,4,Spain,0.0,"The BBC reported citizens of Spain, France, Finland, Russia, and Ukraine were among those arrested and charged with illegally siphoning money from Yukos",375.0
2,kevin,wikinews,11,711.0,4,Spain,0.0,The crackdown went by code name Operation White Whale and was a joint effort between Spain and Russia,610.0
3,kevin,wikinews,11,820.0,4,Spain,0.0,The arrests were centered in the Costa del Sol area of Spain's southern Mediterranean coast,729.0
0,kevin,wikinews,26,1227.0,7,Paris,0.0,"In Paris, France, President Jacques Chirac stood in silence at the Elysee Palace before taking part in the Bastille Day parade",1101.0
0,kevin,wikinews,46,694.0,10,Agence France-Presse,0.0,"The original attack consisted of around 700 demonstrators, says AFP",627.0
0,kevin,wikinews,28,1265.0,2,Rwanda,0.0,"Some southerners believe that the Sudanese authorities were behind the crash, according to USA Today, which draws parallels with the shooting down of a plane carrying Rwanda's President Habyarimana in 1994",1060.0
1,kevin,wikinews,28,1384.0,2,Rwanda,0.0,"Habyarimana's assassination helped trigger Rwanda's infamous genocide, recently portrayed in the movie ""Hotel Rwanda""",1267.0
0,kevin,wikinews,26,67.0,5,London,1.0,Two-minute silence for London bombings marked across the EU,8.0
1,kevin,wikinews,26,241.0,5,London,1.0,A two-minute silence at noon BST has been marked by millions across the United Kingdom and the European Union to remember those who died last Thursday in the London attacks,69.0
2,kevin,wikinews,26,333.0,5,London,0.0,"In London, all buses and cabs came to halt, and all people in their offices stood outside",244.0
3,kevin,wikinews,26,898.0,5,London,0.0,"Prime Minister Tony Blair marked the silence in the garden of 10 Downing Street, and Mayor of London Ken Livingstone paid his respects at Trafalgar Square",744.0
4,kevin,wikinews,26,1389.0,5,London,0.0,"A vigil will be held in Trafalgar Square, London at 18:00 BST",1328.0
0,kevin,wikinews,40,1382.0,5,Li Zhaoxing,0.0,"Chinese Foreign Minister Li Zhaoxing, told the council, ""The commission itself believes that the investigation is yet to be completed and there is no final conclusion. Under such circumstances it is inappropriate for the council to prejudge the outcome of the investigation and to threaten to impose sanctions.",1072.0
0,kevin,wikinews,62,71.0,3,North Korea,1.0,North Korea to test missile that could reach U.S. mainland,13.0
1,kevin,wikinews,62,233.0,3,North Korea,1.0,"South Korean Foreign Minister Ban Ki-moon says that North Korea is prepared to test an intercontinental ballistic missile with an estimated range of 3,500 miles",73.0
2,kevin,wikinews,62,464.0,3,North Korea,0.0,"On Tuesday, Lee Tae-sik, South Korea's ambassador to the United States, confirmed the reports saying, ""preparations did appear to be under way.""",320.0
3,kevin,wikinews,62,771.0,3,North Korea,0.0,"""If North Korea fires a missile now while the six-party talks remain off and questions are being raised in the international community about the effectiveness of the talks, there is a possibility it will have a seriously negative impact on the resolution of the North Korean nuclear problem,"" said Ki-moon",466.0
4,kevin,wikinews,62,965.0,3,North Korea,0.0,"Ki-moon also says that N. Korea should set aside its plans to launch the test missile and return to talks with South Korea, the United States, Japan, Russia, and China, on its nuclear program",774.0
5,kevin,wikinews,62,1306.0,3,North Korea,0.0,"the U.S. and other nations should not ""make a conclusion"" that N. Korea will test the missile",1213.0
6,kevin,wikinews,62,1780.0,3,North Korea,0.0,N. Korea last tested a short-range missile in 1998 which shot over Japan's mainland and landed into the Pacific Ocean,1663.0
7,kevin,wikinews,62,1875.0,3,North Korea,0.0,"This will be N. Korea's first long-range test since the nation imposed a ""moratorium"" in 1999",1782.0
8,kevin,wikinews,62,2006.0,3,North Korea,0.0,"According to Tae-sik, N. Korea may be abandoning the moratorium in a move to pressure the U.S. into making diplomatic concessions",1877.0
9,kevin,wikinews,62,2124.0,3,North Korea,0.0,N. Korea is currently refusing to hold talks with the 5 nations because of financial sanctions placed on the nation,2009.0
0,kevin,wikinews,31,530.0,0,Lung cancer,0.0,The first of its kind lawsuit seeks to recover as much as $60 billion in estimated Medicare expenses outlaid for treatment of lung cancer and emphysema patients,370.0
0,kevin,wikinews,82,1802.0,7,Hosni Mubarak,0.0,"Pointing out that President Mubarak had promised in 2004 to end prison terms for press offenses, it called the sentence a ""message of intimidation"" to Egyptian bloggers who, it said, were emerging as an ""effective bulwark"" against what it called the regime’s authoritarian excesses",1521.0
0,kevin,wikinews,60,472.0,9,BBC,0.0,"In an interview with the BBC, the Iraqi Prime Minister Nouri al-Maliki said: ""It is not justifiable that a family is killed because someone is fighting terrorists."" and speaking to the Reuters news agency, said ""We will hold those who did it responsible.""",217.0
0,kevin,wikinews,58,2200.0,7,Manmohan Singh,0.0,Prime Minister Dr. Manmohan Singh stated last month that Naxals were a big threat to India's internal security,2090.0
0,kevin,wikinews,62,233.0,8,Ban Ki-moon,1.0,"South Korean Foreign Minister Ban Ki-moon says that North Korea is prepared to test an intercontinental ballistic missile with an estimated range of 3,500 miles",73.0
1,kevin,wikinews,62,771.0,8,Ban Ki-moon,0.0,"""If North Korea fires a missile now while the six-party talks remain off and questions are being raised in the international community about the effectiveness of the talks, there is a possibility it will have a seriously negative impact on the resolution of the North Korean nuclear problem,"" said Ki-moon",466.0
2,kevin,wikinews,62,965.0,8,Ban Ki-moon,0.0,"Ki-moon also says that N. Korea should set aside its plans to launch the test missile and return to talks with South Korea, the United States, Japan, Russia, and China, on its nuclear program",774.0
0,kevin,wikinews,30,96.0,3,Kamchatka Peninsula,0.0,Kamchatka Peninsula,77.0
1,kevin,wikinews,30,388.0,3,Kamchatka Peninsula,0.0,"The submarine propeller has snagged on the antenna of a sonar underwater coastal defense station, 623 ft below the ocean 43 miles off Kamchatka",245.0
0,kevin,wikinews,78,34.0,13,Canada,1.0,Canadians may elect Senate,8.0
1,kevin,wikinews,78,142.0,13,Canada,1.0,Canadian Prime Minister Stephen Harper has proposed a bill that would allow Canadians to vote for Senators,36.0
0,kevin,wikinews,84,618.0,5,President of Greece,0.0,"President Karolos Papoulias offered his personal official patronage and support to Ecumenical Hellenism and he showed an especial interest for the upcoming edition of the program ""Greek treasures in the world""",409.0
0,kevin,wikinews,2,694.0,3,National Security Advisor (United States),0.0,President Bush announced his nomination of National Security Advisor Dr. Condoleezza Rice as Powell's successor,583.0
1,kevin,wikinews,2,920.0,3,National Security Advisor (United States),0.0,"Stephen Hadley, will succeed her in her role as Assistant to the President for National Security Affairs if she is confirmed as Secretary of State",774.0
0,kevin,wikinews,8,65.0,3,North Korea,1.0,Rice pushes for fresh nuclear talks with North Korea,13.0
1,kevin,wikinews,8,256.0,3,North Korea,1.0,she urged North Korea to return to currently stalled six-party talks,188.0
2,kevin,wikinews,8,594.0,3,North Korea,0.0,"North Korea insists that Rice's labelling of Pyongyang as ""an outpost of tyranny"" is evidence that it is regarded as an enemy rather than an equal partner in the negotiations by the United States",399.0
3,kevin,wikinews,8,933.0,3,North Korea,0.0,many members of the Bush administration have previously insisted that the United States has no intention of invading North Korea,805.0
0,kevin,wikinews,5,257.0,10,United States,1.0,"A U.S. State Department report was released on Friday, March 4, officially detailing the extent to which opium production has soared in Afghanistan since the U.S invasion",87.0
